brand_id,brand_name,country_of_origin,year_of_foundation,headquarters_country,parent_company,employees,age_prenatal,age_0_5,age_6_12,age_teens,age_young_adults,age_seniors,demographics_income_level,income_low,income_middle,income_high,income_premium,income_snap_support,demographics_geographic_reach,demographics_gender,demographics_lifestyle,lifestyle_family,lifestyle_youth,lifestyle_seniors,lifestyle_health_focused,lifestyle_convenience,lifestyle_tech_savvy,lifestyle_sustainability_conscious,online_sales,has_franchises,has_drive_through,owns_fleet,electric_vehicles_percent,fossil_fuel_reliance,esg_programs,sustainability_actions,target_population,main_partnerships,branding_innovation_level,supply_chain_localization,product_portfolio_diversity,revenue_billion_usd,customer_loyalty_index,r_and_d_spend_percent_revenue,women_board_percent,ceo_tenure_years,market_cap_billion_usd,major_sustainability_award_last5y,references_and_links
342009,Aspirin,United States,1899,United States,Bayer,100,1,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,Aspirin consumers,1,1,1,0,1,0,0,1,0,0,0,1,High,Limited,Minimal,Aspirin target consumers,Bayer partnerships,1,60,2,1.31,78,0.5,25,2,0,0,Limited public information for Aspirin
342008,Aspirin Cardio,United States,2010,United States,Bayer,80,1,1,1,1,1,0,All income levels,1,1,1,0,1,United States,All genders,Aspirin Cardio consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Aspirin Cardio target consumers,Bayer partnerships,1,60,2,0.19,60,1,25,2,0,0,Limited public information for Aspirin Cardio
341895,Associated British Foods,United Kingdom,1935,United Kingdom,Public,120000,1,1,1,1,1,1,All income levels,1,1,1,1,0,Global (United Kingdom),All genders,Associated British Foods consumers,1,1,1,0,1,0,0,1,1,0,1,1,High,Limited,Minimal,Associated British Foods target consumers,Public partnerships,1,60,2,60.9,79,0.5,25,2,0,0,Limited public information for Associated British Foods
341903,Associated Food Stores,United States,1928,United States,Private,8000,1,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,Associated Food Stores consumers,1,1,1,0,1,0,0,1,1,0,1,1,High,Limited,Minimal,Associated Food Stores target consumers,Private partnerships,1,60,2,4.97,79,0.5,25,2,0,0,Limited public information for Associated Food Stores
341914,Associated Milk Producers,United States,1908,United States,Cooperative,4000,1,1,1,1,1,1,All income levels,1,1,1,1,1,United States,All genders,Associated Milk Producers consumers,1,1,1,0,1,0,0,1,1,0,1,1,High,Limited,Minimal,Associated Milk Producers target consumers,Cooperative partnerships,1,60,2,3.17,79,0.5,25,2,0,0,Limited public information for Associated Milk Producers
341917,Associated Wholesale Grocers,United States,1927,United States,Cooperative,6500,1,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,Associated Wholesale Grocers consumers,1,1,1,0,1,0,0,1,1,0,1,1,High,Limited,Minimal,Associated Wholesale Grocers target consumers,Cooperative partnerships,1,60,2,4.23,79,0.5,25,2,0,0,Limited public information for Associated Wholesale Grocers
344300,Astro,Canada,1979,Canada,Agropur,150,1,1,1,1,1,1,All income levels,1,1,1,1,1,Global (Canada),All genders,Astro consumers,1,1,1,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Astro target consumers,Agropur partnerships,1,60,2,0.535,79,0.5,25,2,0,0,Limited public information for Astro
343695,Astro,Canada,1979,Canada,Agropur,150,1,1,1,1,1,1,All income levels,1,1,1,1,0,Global (Canada),All genders,Astro consumers,1,1,1,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Astro target consumers,Agropur partnerships,1,60,2,0.535,79,0.5,25,2,0,0,Limited public information for Astro
343957,At Home with Meijer,United States,2015,United States,Meijer,100,1,1,1,1,1,0,All income levels,1,1,1,0,0,United States,All genders,At Home with Meijer consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,At Home with Meijer target consumers,Meijer partnerships,1,60,2,0.15000000000000002,60,1,25,2,0,0,Limited public information for At Home with Meijer
343696,Athenos,United States,1982,United States,Kraft Heinz,120,1,1,1,1,1,1,All income levels,1,1,1,0,1,United States,All genders,Athenos consumers,1,1,1,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Athenos target consumers,Kraft Heinz partnerships,1,60,2,0.49,79,0.5,25,2,0,0,Limited public information for Athenos
343796,Atlantic Superstore,Canada,1998,Canada,Sobeys,200,1,1,1,1,1,1,All income levels,1,1,1,0,1,Global (Canada),All genders,Atlantic Superstore consumers,1,1,1,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Atlantic Superstore target consumers,Sobeys partnerships,1,60,2,0.37,79,1,25,2,0,0,Limited public information for Atlantic Superstore
341837,Atmosphere,Canada,1985,Canada,Winners/TJX,300,1,1,1,1,1,1,All income levels,1,1,1,0,0,Global (Canada),All genders,Atmosphere consumers,1,1,1,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Atmosphere target consumers,Winners/TJX partnerships,1,60,2,0.55,79,0.5,25,2,0,0,Limited public information for Atmosphere
342834,Atomic FireBall,United States,1954,United States,Nestlé,80,1,1,1,1,1,1,All income levels,1,1,1,1,1,United States,All genders,Atomic FireBall consumers,1,1,1,0,1,0,0,1,0,0,0,1,High,Limited,Minimal,Atomic FireBall target consumers,Nestlé partnerships,1,60,2,0.75,79,0.5,25,2,0,0,Limited public information for Atomic FireBall
344001,Atwater Brewery,United States,1997,United States,Private,50,1,0,1,1,1,1,All income levels,1,1,1,0,0,United States,All genders,Atwater Brewery consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Atwater Brewery target consumers,Private partnerships,1,60,2,0.30500000000000005,79,1,25,2,0,0,Limited public information for Atwater Brewery
344964,Auden,United States,2018,United States,Target,40,1,0,1,1,1,0,All income levels,1,1,1,0,1,United States,All genders,Auden consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Auden target consumers,Target partnerships,1,60,2,0.09,60,1,25,2,0,0,Limited public information for Auden
344497,Audrey's,United States,1997,United States,Private,60,1,1,1,1,1,1,All income levels,1,1,1,0,0,United States,All genders,Audrey's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Audrey's target consumers,Private partnerships,1,60,2,0.31000000000000005,79,1,25,2,0,0,Limited public information for Audrey's
344834,Aunt Nellie's Farm Kitchen,United States,1921,United States,Conagra,100,1,1,1,1,1,1,All income levels,1,1,1,1,1,United States,All genders,Aunt Nellie's Farm Kitchen consumers,1,1,1,0,1,0,0,1,0,0,0,1,High,Limited,Minimal,Aunt Nellie's Farm Kitchen target consumers,Conagra partnerships,1,60,2,1.09,79,0.5,25,2,0,0,Limited public information for Aunt Nellie's Farm Kitchen
343340,Auntie Anne's,United States,1988,United States,Roark Captial,3500,1,1,1,1,1,1,All income levels,1,1,1,0,1,United States,All genders,Auntie Anne's consumers,1,1,1,0,1,0,0,1,1,0,1,1,Moderate,Limited,Minimal,Auntie Anne's target consumers,Roark Captial partnerships,1,60,2,2.12,79,0.5,25,2,0,0,Limited public information for Auntie Anne's
344539,Aussie,United States,1985,United States,Procter & Gamble,100,1,1,1,1,1,1,All income levels,1,1,1,0,0,United States,All genders,Aussie consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Aussie target consumers,Procter & Gamble partnerships,1,60,2,0.45,79,0.5,25,2,0,0,Limited public information for Aussie
343573,Austin,United States,1936,United States,Mondelez,150,1,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,Austin consumers,1,1,1,0,1,0,0,1,0,0,1,1,High,Limited,Minimal,Austin target consumers,Mondelez partnerships,1,60,2,0.965,79,0.5,25,2,0,0,Limited public information for Austin
343192,Austin Blues,United States,2015,United States,Private,50,1,0,1,1,1,0,All income levels,1,1,1,0,1,United States,All genders,Austin Blues consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Austin Blues target consumers,Private partnerships,1,60,2,0.125,60,1,25,2,0,0,Limited public information for Austin Blues
344256,Australian Longline,Australia,2000,Australia,Private,60,1,1,1,1,1,1,All income levels,1,1,1,0,1,Global (Australia),All genders,Australian Longline consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Australian Longline target consumers,Private partnerships,1,60,2,0.28,60,1,25,2,0,0,Limited public information for Australian Longline
344690,Autan,Netherlands,1950,Netherlands,SC Johnson,80,1,1,1,1,1,1,All income levels,1,1,1,1,1,Global (Netherlands),All genders,Autan consumers,1,1,1,0,1,0,0,1,0,0,0,1,High,Limited,Minimal,Autan target consumers,SC Johnson partnerships,1,60,2,0.79,79,0.5,25,2,0,0,Limited public information for Autan
344884,Autovit,Poland,1995,Poland,Private,100,1,1,1,1,1,1,All income levels,1,1,1,0,1,Global (Poland),All genders,Autovit consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Autovit target consumers,Private partnerships,1,60,2,0.35,79,1,25,2,0,0,Limited public information for Autovit
344965,Ava & Viv,United States,2018,United States,Target,70,1,1,1,1,1,0,All income levels,1,1,1,0,0,United States,All genders,Ava & Viv consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Ava & Viv target consumers,Target partnerships,1,60,2,0.10500000000000001,60,1,25,2,0,0,Limited public information for Ava & Viv
342809,Aveda,United States,1978,United States,Estee Lauder,200,1,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,Aveda consumers,1,1,1,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Aveda target consumers,Estee Lauder partnerships,1,60,2,0.5700000000000001,79,0.5,25,2,0,0,Limited public information for Aveda
343510,Aveeno,United States,1945,United States,Johnson & Johnson,150,1,1,1,1,1,1,All income levels,1,1,1,1,1,United States,All genders,Aveeno consumers,1,1,1,0,1,0,0,1,0,0,1,1,High,Limited,Minimal,Aveeno target consumers,Johnson & Johnson partnerships,1,60,2,0.875,79,0.5,25,2,0,0,Limited public information for Aveeno
342010,Avelox,Germany,2002,Germany,Bayer,100,1,1,1,1,1,0,All income levels,1,1,1,0,1,Global (Germany),All genders,Avelox consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Avelox target consumers,Bayer partnerships,1,60,2,0.28,60,1,25,2,0,0,Limited public information for Avelox
343502,Awapuhi Wild Ginger,United States,1999,United States,Private,60,1,1,1,1,1,1,All income levels,1,1,1,0,1,United States,All genders,Awapuhi Wild Ginger consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Awapuhi Wild Ginger target consumers,Private partnerships,1,60,2,0.29000000000000004,79,1,25,2,0,0,Limited public information for Awapuhi Wild Ginger
343257,Axelrod,United States,1998,United States,Private,40,1,0,1,1,1,1,All income levels,1,1,1,0,0,United States,All genders,Axelrod consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Axelrod target consumers,Private partnerships,1,60,2,0.29000000000000004,79,1,25,2,0,0,Limited public information for Axelrod
342305,Ayudin,China,2000,China,Private,50,1,0,1,1,1,1,All income levels,1,1,1,0,0,Global (China),All genders,Ayudin consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Ayudin target consumers,Private partnerships,1,60,2,0.275,60,1,25,2,0,0,Limited public information for Ayudin
344498,B&C Food Distributors,United States,1985,United States,Private,200,1,1,1,1,1,1,All income levels,1,1,1,0,1,United States,All genders,B&C Food Distributors consumers,1,1,1,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,B&C Food Distributors target consumers,Private partnerships,1,60,2,0.5,79,0.5,25,2,0,0,Limited public information for B&C Food Distributors
341922,B&G Condiments,United States,1872,United States,Conagra,200,1,1,1,1,1,1,All income levels,1,1,1,1,1,United States,All genders,B&G Condiments consumers,1,1,1,0,1,0,0,1,0,0,1,1,High,Limited,Minimal,B&G Condiments target consumers,Conagra partnerships,1,60,2,1.6300000000000001,78,0.5,25,2,0,0,Limited public information for B&G Condiments
341923,B&G Foods,United States,1872,United States,Conagra,2000,1,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,B&G Foods consumers,1,1,1,0,1,0,0,1,1,0,1,1,High,Limited,Minimal,B&G Foods target consumers,Conagra partnerships,1,60,2,2.5300000000000002,78,0.5,25,2,0,0,Limited public information for B&G Foods
341924,B&M,United States,1880,United States,ConAgra,150,1,1,1,1,1,1,All income levels,1,1,1,1,1,United States,All genders,B&M consumers,1,1,1,0,1,0,0,1,0,0,1,1,High,Limited,Minimal,B&M target consumers,ConAgra partnerships,1,60,2,1.525,78,0.5,25,2,0,0,Limited public information for B&M
344815,Baby Basics,United States,2016,United States,Target,40,0,1,1,1,1,0,All income levels,1,1,1,0,0,United States,All genders,Baby Basics consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Baby Basics target consumers,Target partnerships,1,60,2,0.11,60,1,25,2,0,0,Limited public information for Baby Basics
344885,Baby Essentials,United States,2016,United States,Target,50,0,1,1,1,1,0,All income levels,1,1,1,0,0,United States,All genders,Baby Essentials consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Baby Essentials target consumers,Target partnerships,1,60,2,0.11499999999999999,60,1,25,2,0,0,Limited public information for Baby Essentials
342835,Baby Ruth,United States,1921,United States,Nestlé,100,0,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,Baby Ruth consumers,1,1,1,0,1,0,0,1,0,0,0,1,High,Limited,Minimal,Baby Ruth target consumers,Nestlé partnerships,1,60,2,1.09,79,0.5,25,2,0,0,Limited public information for Baby Ruth
344691,Babyganics,United States,2000,United States,Naterra,120,0,1,1,1,1,1,All income levels,1,1,1,0,0,United States,All genders,Babyganics consumers,1,1,1,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Babyganics target consumers,Naterra partnerships,1,60,2,0.31,60,1,25,2,0,0,Limited public information for Babyganics
341851,Bacardi Specialty Malt Beverages,Puerto Rico,1862,Puerto Rico,Bacardi,300,1,1,1,1,1,1,All income levels,1,1,1,1,0,Global (Puerto Rico),All genders,Bacardi Specialty Malt Beverages consumers,1,1,1,0,1,0,0,1,0,0,1,1,High,Limited,Minimal,Bacardi Specialty Malt Beverages target consumers,Bacardi partnerships,1,60,2,1.78,78,0.5,25,2,0,0,Limited public information for Bacardi Specialty Malt Beverages
344123,Baci,Italy,1988,Italy,Nestlé,60,1,1,1,1,1,1,All income levels,1,1,1,0,0,Global (Italy),All genders,Baci consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Baci target consumers,Nestlé partnerships,1,60,2,0.4,79,0.5,25,2,0,0,Limited public information for Baci
341925,Back to Nature,United States,1990,United States,Conagra,100,1,1,1,1,1,1,All income levels,1,1,1,0,0,United States,All genders,Back to Nature consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Back to Nature target consumers,Conagra partnerships,1,60,2,0.4,79,1,25,2,0,0,Limited public information for Back to Nature
343697,Back to Nature Meals,United States,2005,United States,Conagra,80,1,1,1,1,1,0,All income levels,1,1,1,0,0,United States,All genders,Back to Nature Meals consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Back to Nature Meals target consumers,Conagra partnerships,1,60,2,0.24000000000000002,60,1,25,2,0,0,Limited public information for Back to Nature Meals
343193,Bacon 1,United States,2010,United States,Private,50,1,0,1,1,1,0,All income levels,1,1,1,0,0,United States,All genders,Bacon 1 consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Bacon 1 target consumers,Private partnerships,1,60,2,0.175,60,1,25,2,0,0,Limited public information for Bacon 1
344124,Baeren Marke,Germany,1992,Germany,Private,45,1,0,1,1,1,1,All income levels,1,1,1,0,1,Global (Germany),All genders,Baeren Marke consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Baeren Marke target consumers,Private partnerships,1,60,2,0.35250000000000004,79,1,25,2,0,0,Limited public information for Baeren Marke
343698,Bagel Bites,United States,1985,United States,Nestle,120,1,1,1,1,1,1,All income levels,1,1,1,0,1,United States,All genders,Bagel Bites consumers,1,1,1,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Bagel Bites target consumers,Nestle partnerships,1,60,2,0.46,79,0.5,25,2,0,0,Limited public information for Bagel Bites
343633,Bai,United States,2012,United States,Nestlé,150,1,1,1,1,1,0,All income levels,1,1,1,0,0,United States,All genders,Bai consumers,1,1,0,0,1,0,0,1,0,0,1,1,Moderate,Limited,Minimal,Bai target consumers,Nestlé partnerships,1,60,2,0.20500000000000002,60,1,25,2,0,0,Limited public information for Bai
343258,Baileys Coffee Creamers,Ireland,2005,Ireland,Diageo,100,1,1,1,1,1,0,All income levels,1,1,1,0,1,Global (Ireland),All genders,Baileys Coffee Creamers consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Baileys Coffee Creamers target consumers,Diageo partnerships,1,60,2,0.25,60,1,25,2,0,0,Limited public information for Baileys Coffee Creamers
344343,Baken-Ets,United States,1970,United States,Conagra,80,0,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,Baken-Ets consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Baken-Ets target consumers,Conagra partnerships,1,60,2,0.5900000000000001,79,0.5,25,2,0,0,Limited public information for Baken-Ets
343753,Baker's,United States,1890,United States,Bimbo,150,0,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,Baker's consumers,1,1,1,0,1,0,0,1,0,0,1,1,High,Limited,Minimal,Baker's target consumers,Bimbo partnerships,1,60,2,1.425,78,0.5,25,2,0,0,Limited public information for Baker's
345177,Bakers & Chefs,United States,2000,United States,Sam's Club,60,0,1,1,1,1,1,All income levels,1,1,1,0,0,United States,All genders,Bakers & Chefs consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Bakers & Chefs target consumers,Sam's Club partnerships,1,60,2,0.28,60,1,25,2,0,0,Limited public information for Bakers & Chefs
343699,Bakers Chocolate,United States,1765,United States,Mondelez,120,0,1,1,1,1,1,All income levels,1,1,1,1,0,United States,All genders,Bakers Chocolate consumers,1,1,1,0,1,0,0,1,0,0,1,1,High,Limited,Minimal,Bakers Chocolate target consumers,Mondelez partnerships,1,60,2,2.66,77,0.5,25,2,0,0,Limited public information for Bakers Chocolate
341926,Baker's Joy,United States,1945,United States,ConAgra,90,0,1,1,1,1,1,All income levels,1,1,1,1,1,United States,All genders,Baker's Joy consumers,1,1,1,0,1,0,0,1,0,0,0,1,High,Limited,Minimal,Baker's Joy target consumers,ConAgra partnerships,1,60,2,0.8450000000000001,79,0.5,25,2,0,0,Limited public information for Baker's Joy
344940,Bakers Source,United States,2015,United States,Private,50,0,0,1,1,1,0,All income levels,1,1,1,0,1,United States,All genders,Bakers Source consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Bakers Source target consumers,Private partnerships,1,60,2,0.125,60,1,25,2,0,0,Limited public information for Bakers Source
343752,Bakery Fresh Goodness,United States,2010,United States,Bimbo,100,0,1,1,1,1,0,All income levels,1,1,1,0,1,United States,All genders,Bakery Fresh Goodness consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Bakery Fresh Goodness target consumers,Bimbo partnerships,1,60,2,0.2,60,1,25,2,0,0,Limited public information for Bakery Fresh Goodness
343275,Baking Stone Bread,United States,2012,United States,Private,40,1,0,1,1,1,0,All income levels,1,1,1,0,0,United States,All genders,Baking Stone Bread consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Baking Stone Bread target consumers,Private partnerships,1,60,2,0.15,60,1,25,2,0,0,Limited public information for Baking Stone Bread
345216,BALANCE,United States,2018,United States,Target,30,1,0,1,1,1,0,All income levels,1,1,1,0,1,United States,All genders,BALANCE consumers,1,1,0,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,BALANCE target consumers,Target partnerships,1,60,2,0.085,60,1,25,2,0,0,Limited public information for BALANCE
